receipt_id,user_id,purchase_date,date_scanned,create_date,finished_date,modify_date,rewards_receipt_status,bonus_points_earned,points_awarded_date,points_earned,purchased_item_count,total_spent,bonus_points_earned_reason
5fa5ad370a720f05ef000089,5fa5ad376a26f611e71ab5ef,2020-11-05 20:08:23+00:00,2020-11-06 20:08:23+00:00,2020-11-06 20:08:23+00:00,2021-01-05 20:53:40+00:00,2021-01-05 20:53:40+00:00,FINISHED,750,2021-01-05 20:53:40+00:00,9449,11,291.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff4ce650a7214ada10005e1,5ff4ce65c3d63511e2a4853b,2021-01-04 20:39:01+00:00,2021-01-05 20:39:01+00:00,2021-01-05 20:39:01+00:00,,2021-01-05 20:39:02+00:00,FLAGGED,750,2021-01-05 20:39:02+00:00,750,1,1.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff473e40a7214ada10005cc,54943462e4b07e684157a532,2021-01-04 14:12:52+00:00,2021-01-05 14:12:52+00:00,2021-01-05 14:12:52+00:00,2021-01-05 14:12:53+00:00,2021-01-05 14:12:53+00:00,FINISHED,45,2021-01-05 14:12:53+00:00,50,1,1.0,COMPLETE_PARTNER_RECEIPT
5ff4ce3c0a720f05230005c4,5ff4ce3cc1e2d0121a9b2fba,,2021-01-05 20:38:20+00:00,2021-01-05 20:38:20+00:00,,2021-01-05 20:38:20+00:00,FLAGGED,0,,0,0,0.0,
5ff473d00a720f05230005bb,5ff47392c3d63511e2a47881,2021-01-05 14:12:32+00:00,2021-01-05 14:12:32+00:00,2021-01-05 14:12:32+00:00,2021-01-05 14:12:32+00:00,2021-01-05 14:12:32+00:00,FINISHED,5,2021-01-05 14:12:32+00:00,55,1,0.99,All-receipts receipt bonus
5ff473b20a720f05230005b7,5ff47392c3d63511e2a47881,2020-12-25 06:00:00+00:00,2021-01-05 14:12:02+00:00,2021-01-05 14:12:02+00:00,2021-01-05 14:12:03+00:00,2021-01-05 14:12:03+00:00,FINISHED,5,2021-01-05 14:12:03+00:00,5,5,49.95,All-receipts receipt bonus
5ff473ad0a7214ada10005c3,5ff47392c3d63511e2a47881,2021-01-04 14:11:57+00:00,2021-01-05 14:11:57+00:00,2021-01-05 14:11:57+00:00,2021-01-05 14:11:57+00:00,2021-01-05 14:11:57+00:00,FINISHED,45,2021-01-05 14:11:57+00:00,50,1,1.0,COMPLETE_PARTNER_RECEIPT
5ff4ce640a7214ada10005e0,5ff4ce33c3d63511e2a484b6,2021-02-05 20:39:00+00:00,2021-01-05 20:39:00+00:00,2021-01-05 20:39:00+00:00,2021-01-05 20:39:00+00:00,2021-01-05 20:39:00+00:00,FINISHED,25,2021-01-05 20:39:00+00:00,25,1,1.0,COMPLETE_NONPARTNER_RECEIPT
5ff4ce3f0a720f05230005c6,5ff4ce3dc3d63511e2a484dc,2021-01-05 00:00:00+00:00,2021-01-05 20:38:23+00:00,2021-01-05 20:38:23+00:00,2021-01-05 20:38:24+00:00,2021-01-05 20:38:28+00:00,FINISHED,300,2021-01-05 20:38:24+00:00,300,2,29.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff4ce4e0a7214ada10005da,5ff4ce33c3d63511e2a484b6,2021-01-04 20:38:38+00:00,2021-01-05 20:38:38+00:00,2021-01-05 20:38:38+00:00,2021-01-05 20:38:44+00:00,2021-01-05 20:38:44+00:00,FINISHED,500,2021-01-05 20:38:38+00:00,500,2,1.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff473bc0a720f05230005b8,5ff47392c3d63511e2a47881,2021-01-04 14:12:12+00:00,2021-01-05 14:12:12+00:00,2021-01-05 14:12:12+00:00,2021-01-05 14:12:13+00:00,2021-01-05 14:12:13+00:00,FINISHED,0,2021-01-05 14:12:13+00:00,91,4,18.2,
5ff4a80e0a720f05230005c2,5fbc35711d967d1222cbfefc,2020-12-30 00:00:00+00:00,2021-01-05 17:55:26+00:00,2021-01-05 17:55:26+00:00,2021-01-05 17:55:29+00:00,2021-01-05 17:55:29+00:00,FINISHED,750,2021-01-05 17:55:29+00:00,750,2,34.96,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff5d1da0a7214ada10005f8,5ff5d15aeb7c7d12096d91a2,2020-12-21 15:06:02+00:00,2021-01-06 15:06:02+00:00,2021-01-06 15:06:02+00:00,2021-01-06 15:06:03+00:00,2021-01-06 15:06:03+00:00,FINISHED,5,2021-01-06 15:06:03+00:00,5,1,1.0,All-receipts receipt bonus
5ff5d1d40a7214ada10005f4,5ff5d15aeb7c7d12096d91a2,2021-01-06 15:05:56+00:00,2021-01-06 15:05:56+00:00,2021-01-06 15:05:56+00:00,2021-01-06 15:05:57+00:00,2021-01-06 15:05:57+00:00,FINISHED,300,2021-01-06 15:05:57+00:00,825,5,25.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff5d1a00a7214ada10005ed,54943462e4b07e684157a532,2021-01-05 15:05:04+00:00,2021-01-06 15:05:04+00:00,2021-01-06 15:05:04+00:00,2021-01-06 15:05:05+00:00,2021-01-06 15:05:05+00:00,FINISHED,45,2021-01-06 15:05:05+00:00,50,1,1.0,COMPLETE_PARTNER_RECEIPT
5ff5ecb90a7214ada10005f9,5a43c08fe4b014fd6b6a0612,,2021-01-06 17:00:40+00:00,2021-01-06 17:00:40+00:00,,2021-01-06 17:00:40+00:00,SUBMITTED,0,,0,0,0.0,
5ff5d1e20a720f05230005da,5ff5d15aeb7c7d12096d91a2,2021-01-05 15:06:10+00:00,2021-01-06 15:06:10+00:00,2021-01-06 15:06:10+00:00,2021-01-06 15:06:11+00:00,2021-01-06 15:06:11+00:00,FINISHED,45,2021-01-06 15:06:11+00:00,50,1,1.0,COMPLETE_PARTNER_RECEIPT
5ff5d1e10a720f05230005d9,5ff5d15aeb7c7d12096d91a2,2020-12-26 06:00:00+00:00,2021-01-06 15:06:09+00:00,2021-01-06 15:06:09+00:00,2021-01-06 15:06:09+00:00,2021-01-06 15:06:09+00:00,FINISHED,5,2021-01-06 15:06:09+00:00,5,5,49.95,All-receipts receipt bonus
5ff5d1fd0a720f05230005de,5ff5d15aeb7c7d12096d91a2,2021-01-05 15:06:37+00:00,2021-01-06 15:06:37+00:00,2021-01-06 15:06:37+00:00,2021-01-06 15:06:38+00:00,2021-01-06 15:06:38+00:00,FINISHED,5,2021-01-06 15:06:38+00:00,55,9,89.91,All-receipts receipt bonus
5ff5d1d80a7214ada10005f6,5ff5d15aeb7c7d12096d91a2,2021-01-03 06:00:00+00:00,2021-01-06 15:06:00+00:00,2021-01-06 15:06:00+00:00,2021-01-06 15:06:00+00:00,2021-01-06 15:06:00+00:00,FINISHED,100,2021-01-06 15:06:00+00:00,225,5,25.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff5d19d0a7214ada10005ec,54943462e4b07e684157a532,2021-01-05 15:05:01+00:00,2021-01-06 15:05:01+00:00,2021-01-06 15:05:01+00:00,2021-01-06 15:05:02+00:00,2021-01-06 15:05:02+00:00,FINISHED,45,2021-01-06 15:05:02+00:00,50,1,1.0,COMPLETE_PARTNER_RECEIPT
5ff5d1f20a720f05230005db,5ff5d15aeb7c7d12096d91a2,2021-01-05 15:06:26+00:00,2021-01-06 15:06:26+00:00,2021-01-06 15:06:26+00:00,2021-01-06 15:06:27+00:00,2021-01-06 15:06:27+00:00,FINISHED,5,2021-01-06 15:06:27+00:00,5,4,18.2,All-receipts receipt bonus
5ff5d1dc0a720f05230005d6,5ff5d15aeb7c7d12096d91a2,2021-01-05 15:06:04+00:00,2021-01-06 15:06:04+00:00,2021-01-06 15:06:04+00:00,2021-01-06 15:06:04+00:00,2021-01-06 15:06:04+00:00,FINISHED,5,2021-01-06 15:06:04+00:00,5,1,1.0,All-receipts receipt bonus
5ff5d1dd0a720f05230005d7,5ff5d15aeb7c7d12096d91a2,2021-01-03 06:00:00+00:00,2021-01-06 15:06:05+00:00,2021-01-06 15:06:05+00:00,2021-01-06 15:06:06+00:00,2021-01-06 15:06:06+00:00,FINISHED,0,2021-01-06 15:06:06+00:00,250,5,49.95,
5ff5d1a30a7214ada10005ef,5ff5d1a38f142f11dd1886ba,2021-01-05 15:05:07+00:00,2021-01-06 15:05:07+00:00,2021-01-06 15:05:07+00:00,2021-01-06 15:05:08+00:00,2021-01-06 15:05:08+00:00,FINISHED,750,2021-01-06 15:05:08+00:00,755,1,1.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff5d20c0a720f05230005e3,5ff5d15aeb7c7d12096d91a2,2021-01-05 15:06:52+00:00,2021-01-06 15:06:52+00:00,2021-01-06 15:06:52+00:00,2021-01-06 15:06:53+00:00,2021-01-06 15:06:53+00:00,FINISHED,5,2021-01-06 15:06:53+00:00,305,4,4.66,All-receipts receipt bonus
5ff5d1fa0a720f05230005dd,5ff5d15aeb7c7d12096d91a2,2021-01-05 15:06:34+00:00,2021-01-06 15:06:34+00:00,2021-01-06 15:06:34+00:00,2021-01-06 15:06:34+00:00,2021-01-06 15:06:34+00:00,FINISHED,27,2021-01-06 15:06:34+00:00,350,4,4.66,COMPLETE_PARTNER_RECEIPT
5ff5d1d80a7214ada10005f7,5ff5d15aeb7c7d12096d91a2,2021-01-01 06:00:00+00:00,2021-01-06 15:06:00+00:00,2021-01-06 15:06:00+00:00,2021-01-06 15:06:01+00:00,2021-01-06 15:06:01+00:00,FINISHED,0,2021-01-06 15:06:01+00:00,125,5,25.0,
5ff5d1f40a720f05230005dc,5ff5d15aeb7c7d12096d91a2,2020-12-22 00:00:00+00:00,2021-01-06 15:06:28+00:00,2021-01-06 15:06:28+00:00,2021-01-06 15:06:29+00:00,2021-01-06 15:06:29+00:00,FINISHED,5,2021-01-06 15:06:29+00:00,305,10,10.0,All-receipts receipt bonus
5ff5d2060a720f05230005e0,5ff5d15aeb7c7d12096d91a2,2021-01-05 15:06:46+00:00,2021-01-06 15:06:46+00:00,2021-01-06 15:06:46+00:00,2021-01-06 15:06:46+00:00,2021-01-06 15:06:46+00:00,FINISHED,0,2021-01-06 15:06:46+00:00,50,1,9.99,
5ff618e30a7214ada10005fa,5ff616a68f142f11dd189163,2021-01-06 00:00:00+00:00,2021-01-06 20:09:07+00:00,2021-01-06 20:09:07+00:00,2021-01-06 20:09:42+00:00,2021-01-06 20:09:45+00:00,FINISHED,750,2021-01-06 20:09:42+00:00,793,16,52.12,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff5d2060a720f05230005e1,5ff5d15aeb7c7d12096d91a2,2021-01-06 15:06:46+00:00,2021-01-06 15:06:46+00:00,2021-01-06 15:06:46+00:00,2021-01-06 15:06:47+00:00,2021-01-06 15:06:47+00:00,FINISHED,45,2021-01-06 15:06:47+00:00,100,1,0.99,COMPLETE_PARTNER_RECEIPT
5ff5d1df0a720f05230005d8,5ff5d15aeb7c7d12096d91a2,2021-01-03 06:00:00+00:00,2021-01-06 15:06:07+00:00,2021-01-06 15:06:07+00:00,2021-01-06 15:06:08+00:00,2021-01-06 15:06:08+00:00,FINISHED,5,2021-01-06 15:06:08+00:00,5,5,49.95,All-receipts receipt bonus
5ff5d1990a7214ada10005ea,54943462e4b07e684157a532,2020-12-24 15:04:57+00:00,2021-01-06 15:04:57+00:00,2021-01-06 15:04:57+00:00,2021-01-06 15:04:58+00:00,2021-01-06 15:04:58+00:00,FINISHED,5,2021-01-06 15:04:58+00:00,5,1,1.0,All-receipts receipt bonus
5ff5d1d00a7214ada10005f2,5ff5d1d08f142f11dd18884c,2021-01-06 15:05:52+00:00,2021-01-06 15:05:52+00:00,2021-01-06 15:05:52+00:00,2021-01-06 15:05:53+00:00,2021-01-06 15:05:53+00:00,FINISHED,750,2021-01-06 15:05:53+00:00,1800,1,10.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff5d1d60a7214ada10005f5,5ff5d15aeb7c7d12096d91a2,2021-01-05 15:05:58+00:00,2021-01-06 15:05:58+00:00,2021-01-06 15:05:58+00:00,2021-01-06 15:05:58+00:00,2021-01-06 15:05:58+00:00,FINISHED,150,2021-01-06 15:05:58+00:00,200,1,10.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff5d1940a7214ada10005e9,54943462e4b07e684157a532,2020-12-24 15:04:52+00:00,2021-01-06 15:04:52+00:00,2021-01-06 15:04:52+00:00,2021-01-06 15:04:56+00:00,2021-01-06 15:04:56+00:00,FINISHED,5,2021-01-06 15:04:56+00:00,5,1,1.0,All-receipts receipt bonus
5ff5d2030a720f05230005df,5ff5d15aeb7c7d12096d91a2,2021-01-06 15:06:43+00:00,2021-01-06 15:06:43+00:00,2021-01-06 15:06:43+00:00,2021-01-06 15:06:43+00:00,2021-01-06 15:06:43+00:00,FINISHED,25,2021-01-06 15:06:43+00:00,25,1,9.99,COMPLETE_NONPARTNER_RECEIPT
5ff5d1a10a7214ada10005ee,54943462e4b07e684157a532,2021-01-05 15:05:05+00:00,2021-01-06 15:05:05+00:00,2021-01-06 15:05:05+00:00,2021-01-06 15:05:06+00:00,2021-01-06 15:05:06+00:00,FINISHED,45,2021-01-06 15:05:06+00:00,50,1,1.0,COMPLETE_PARTNER_RECEIPT
5ff5d19c0a7214ada10005eb,5ff5d19b8f142f11dd188696,2021-01-05 15:05:00+00:00,2021-01-06 15:05:00+00:00,2021-01-06 15:05:00+00:00,2021-01-06 15:05:00+00:00,2021-01-06 15:05:00+00:00,FINISHED,750,2021-01-06 15:05:00+00:00,750,1,1.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff5d1cb0a7214ada10005f0,5ff5d15aeb7c7d12096d91a2,2021-01-01 06:00:00+00:00,2021-01-06 15:05:47+00:00,2021-01-06 15:05:47+00:00,2021-01-06 15:05:48+00:00,2021-01-06 15:05:48+00:00,FINISHED,750,2021-01-06 15:05:48+00:00,750,5,49.95,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff5d20b0a720f05230005e2,5ff5d15aeb7c7d12096d91a2,2021-01-06 15:06:51+00:00,2021-01-06 15:06:51+00:00,2021-01-06 15:06:51+00:00,2021-01-06 15:06:51+00:00,2021-01-06 15:06:51+00:00,FINISHED,5,2021-01-06 15:06:51+00:00,5,1,9.99,All-receipts receipt bonus
5ff73be50a720f0523000608,5ff73be5eb7c7d31ca8a45a7,2021-01-07 00:00:00+00:00,2021-01-07 16:50:45+00:00,2021-01-07 16:50:45+00:00,2021-01-07 16:50:45+00:00,2021-01-07 16:50:50+00:00,FINISHED,750,2021-01-07 16:50:45+00:00,750,6,29.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff7946f0a720f052300063c,5ff79464b3348b11c933738b,2021-01-05 12:00:00+00:00,2021-01-05 17:08:31+00:00,2021-01-05 17:08:31+00:00,2021-01-07 17:08:35+00:00,2021-01-07 23:08:37+00:00,FINISHED,250,2021-01-07 17:08:35+00:00,3250,3,23.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff726910a720f05230005f1,5ff7268eeb7c7d12096da2a9,2021-01-07 00:00:00+00:00,2021-01-07 15:19:45+00:00,2021-01-07 15:19:45+00:00,2021-01-07 15:19:45+00:00,2021-01-07 15:19:50+00:00,FINISHED,100,2021-01-07 15:19:45+00:00,100,4,25.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff774200a7214ada1000638,5ff7741e04929111f6e90902,2021-01-07 00:00:00+00:00,2021-01-07 20:50:40+00:00,2021-01-07 20:50:40+00:00,2021-01-07 20:50:40+00:00,2021-01-07 20:50:40+00:00,FINISHED,0,,0,2,6.18,
5ff74fd10a720f0523000619,54943462e4b07e684157a532,2021-01-06 18:15:45+00:00,2021-01-07 18:15:45+00:00,2021-01-07 18:15:45+00:00,2021-01-07 18:15:47+00:00,2021-01-07 18:15:47+00:00,FINISHED,5,2021-01-07 18:15:47+00:00,5,1,1.0,All-receipts receipt bonus
5ff73bdb0a720f0523000605,5ff73b90eb7c7d31ca8a452b,2020-12-31 00:00:00+00:00,2021-01-07 16:50:35+00:00,2021-01-07 16:50:35+00:00,2021-01-07 16:50:35+00:00,2021-01-07 16:50:35+00:00,FINISHED,25,2021-01-07 16:50:35+00:00,25,1,10.0,COMPLETE_NONPARTNER_RECEIPT
5ff794940a720f0523000640,5ff79464b3348b11c933738b,2021-01-05 12:00:00+00:00,2021-01-05 17:09:08+00:00,2021-01-05 17:09:08+00:00,2021-01-07 17:09:11+00:00,2021-01-07 23:09:13+00:00,FINISHED,5,2021-01-07 17:09:11+00:00,4005,3,23.0,All-receipts receipt bonus
5ff794020a720f0523000635,5ff7930fb3348b11c93372a6,2021-01-05 05:06:42+00:00,2021-01-06 05:06:42+00:00,2021-01-06 05:06:42+00:00,2021-01-07 11:06:44+00:00,2021-01-07 17:06:46+00:00,FINISHED,5,2021-01-07 11:06:44+00:00,2005,1,1.0,All-receipts receipt bonus
5ff73beb0a7214ada100061c,5ff73bea8f142f3276c3e84a,2021-01-07 00:00:00+00:00,2021-01-07 16:50:51+00:00,2021-01-07 16:50:51+00:00,2021-01-07 16:50:52+00:00,2021-01-07 16:50:56+00:00,FINISHED,300,2021-01-07 16:50:52+00:00,300,4,22.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff794bf0a7214ada1000650,5ff7930fb3348b11c93372a6,2021-01-05 23:09:51+00:00,2021-01-06 23:09:51+00:00,2021-01-06 23:09:51+00:00,,2021-01-07 17:09:53+00:00,FLAGGED,25,,25,1,1.0,COMPLETE_NONPARTNER_RECEIPT
5ff74faf0a720f0523000613,5ff74f3db3348b11c93361d1,2021-01-06 18:15:11+00:00,2021-01-07 18:15:11+00:00,2021-01-07 18:15:11+00:00,2021-01-07 18:15:13+00:00,2021-01-07 18:15:13+00:00,FINISHED,750,2021-01-07 18:15:13+00:00,841,4,18.2,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff7945a0a7214ada1000646,5ff79459b3348b11c933736d,2021-01-05 12:00:00+00:00,2021-01-05 17:08:10+00:00,2021-01-05 17:08:10+00:00,2021-01-07 17:08:14+00:00,2021-01-07 23:08:16+00:00,FINISHED,750,2021-01-07 17:08:14+00:00,5750,4,27.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff74ffe0a720f0523000621,5ff74f3db3348b11c93361d1,2020-12-24 00:00:00+00:00,2021-01-07 18:16:30+00:00,2021-01-07 18:16:30+00:00,2021-01-07 18:16:30+00:00,2021-01-07 18:16:30+00:00,FINISHED,5,2021-01-07 18:16:30+00:00,5,5,49.95,All-receipts receipt bonus
5ff726790a7214ada1000602,5ff7264e8f142f11dd189504,2021-01-06 15:19:21+00:00,2021-01-07 15:19:21+00:00,2021-01-07 15:19:21+00:00,2021-01-07 15:19:27+00:00,2021-01-07 15:19:27+00:00,FINISHED,5,2021-01-07 15:19:22+00:00,5,2,1.0,All-receipts receipt bonus
5ff750050a7214ada1000633,5ff75004b3348b11c9336bd6,2021-01-07 18:16:37+00:00,2021-01-07 18:16:37+00:00,2021-01-07 18:16:37+00:00,2021-01-07 18:16:37+00:00,2021-01-07 18:16:37+00:00,FINISHED,750,2021-01-07 18:16:37+00:00,1800,1,10.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff74ffb0a720f0523000620,5ff74f3db3348b11c93361d1,2021-01-06 18:16:27+00:00,2021-01-07 18:16:27+00:00,2021-01-07 18:16:27+00:00,2021-01-07 18:16:28+00:00,2021-01-07 18:16:28+00:00,FINISHED,45,2021-01-07 18:16:28+00:00,350,1,1.0,COMPLETE_PARTNER_RECEIPT
5ff74ff50a720f052300061e,5ff74f3db3348b11c93361d1,2021-01-06 18:16:21+00:00,2021-01-07 18:16:21+00:00,2021-01-07 18:16:21+00:00,2021-01-07 18:16:22+00:00,2021-01-07 18:16:22+00:00,FINISHED,5,2021-01-07 18:16:22+00:00,5,1,1.0,All-receipts receipt bonus
5ff794640a720f052300063b,5ff79464b3348b11c933738b,2021-01-05 12:00:00+00:00,2021-01-05 17:08:20+00:00,2021-01-05 17:08:20+00:00,2021-01-07 17:08:26+00:00,2021-01-07 17:08:26+00:00,FINISHED,750,2021-01-07 17:08:26+00:00,3750,2,21.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff726810a720f05230005ea,5ff7264e8f142f11dd189504,2021-01-06 15:19:29+00:00,2021-01-07 15:19:29+00:00,2021-01-07 15:19:29+00:00,2021-01-07 15:19:35+00:00,2021-01-07 15:19:35+00:00,FINISHED,5,2021-01-07 15:19:30+00:00,5,2,1.0,All-receipts receipt bonus
5ff73be10a7214ada1000619,5ff73b90eb7c7d31ca8a452b,2021-02-07 16:50:41+00:00,2021-01-07 16:50:41+00:00,2021-01-07 16:50:41+00:00,,2021-01-07 16:50:41+00:00,FLAGGED,0,,8700,10,290.0,
5ff73bae0a720f0523000600,5ff73b90eb7c7d31ca8a452b,2021-01-06 16:49:50+00:00,2021-01-07 16:49:50+00:00,2021-01-07 16:49:50+00:00,2021-01-07 16:49:56+00:00,2021-01-07 16:49:56+00:00,FINISHED,150,2021-01-07 16:49:51+00:00,150,2,1.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff73be90a720f052300060a,5ff73be9eb7c7d31ca8a45bc,,2021-01-07 16:50:49+00:00,2021-01-07 16:50:49+00:00,,2021-01-07 16:50:49+00:00,FLAGGED,0,,0,0,0.0,
5ff7265a0a7214ada10005fb,5ff7264e8f142f11dd189504,2021-01-06 15:18:50+00:00,2021-01-07 15:18:50+00:00,2021-01-07 15:18:50+00:00,2021-01-07 15:18:51+00:00,2021-01-07 15:18:55+00:00,FINISHED,750,2021-01-07 15:18:51+00:00,760,1,1.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff7942e0a720f0523000637,5ff7930fb3348b11c93372a6,2021-01-04 23:07:26+00:00,2021-01-05 23:07:26+00:00,2021-01-05 23:07:26+00:00,2021-01-07 23:07:36+00:00,2021-01-07 23:07:36+00:00,FINISHED,5,2021-01-07 05:07:29+00:00,2005,2,1.0,All-receipts receipt bonus
5ff794600a7214ada1000647,5ff7946004929111f6e90ceb,,2021-01-07 05:08:16+00:00,2021-01-07 05:08:16+00:00,,2021-01-07 17:08:17+00:00,FLAGGED,0,,0,0,0.0,
5ff726a40a720f05230005fa,5ff726a38f142f11dd1895dc,2021-01-06 15:20:04+00:00,2021-01-07 15:20:04+00:00,2021-01-07 15:20:04+00:00,,2021-01-07 15:20:05+00:00,FLAGGED,750,2021-01-07 15:20:05+00:00,810,5,13.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff794130a7214ada1000640,5ff7930fb3348b11c93372a6,2021-01-04 23:06:58+00:00,2021-01-05 23:06:59+00:00,2021-01-05 23:06:59+00:00,2021-01-07 23:07:08+00:00,2021-01-07 23:07:08+00:00,FINISHED,5,2021-01-07 05:07:02+00:00,2005,2,1.0,All-receipts receipt bonus
5ff726640a720f05230005e6,5ff7264e8f142f11dd189504,2021-01-06 00:00:00+00:00,2021-01-07 15:19:00+00:00,2021-01-07 15:19:00+00:00,2021-01-07 15:34:02+00:00,2021-01-07 15:34:02+00:00,FINISHED,250,2021-01-07 15:19:01+00:00,250,5,50.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff793dd0a720f0523000633,5ff793dd04929111f6e90c69,2021-01-01 17:06:05+00:00,2021-01-02 17:06:05+00:00,2021-01-02 17:06:05+00:00,,2021-01-07 17:06:17+00:00,FLAGGED,750,2021-01-06 23:06:16+00:00,780,4,12.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff726860a720f05230005ec,5ff7264e8f142f11dd189504,,2021-01-07 15:19:34+00:00,2021-01-07 15:19:34+00:00,,2021-01-07 15:19:34+00:00,SUBMITTED,0,,0,0,0.0,
5ff8da4e0a720f05c5000012,5ff8da4e04929111f6e91462,2021-01-07 22:18:54+00:00,2021-01-08 22:18:54+00:00,2021-01-08 22:18:54+00:00,2021-01-08 22:18:55+00:00,2021-01-08 22:19:00+00:00,FINISHED,750,2021-01-08 22:18:55+00:00,750,1,3.25,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff873de0a720f0523000648,5ff873ddb3348b11c9337733,2021-01-08 00:00:00+00:00,2021-01-08 15:01:50+00:00,2021-01-08 15:01:50+00:00,2021-01-08 15:01:50+00:00,2021-01-08 15:01:55+00:00,FINISHED,500,2021-01-08 15:01:50+00:00,500,4,23.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff8740c0a720f0523000659,5ff873d1b3348b11c9337716,2021-01-01 00:00:00+00:00,2021-01-08 15:02:36+00:00,2021-01-08 15:02:36+00:00,2021-01-08 15:02:37+00:00,2021-01-08 15:02:37+00:00,FINISHED,25,2021-01-08 15:02:37+00:00,25,1,10.0,COMPLETE_NONPARTNER_RECEIPT
5ff8da4c0a720f05c5000011,5ff8da28b3348b11c9337ac6,2021-01-07 22:18:52+00:00,2021-01-08 22:18:52+00:00,2021-01-08 22:18:52+00:00,,2021-01-08 22:18:52+00:00,FLAGGED,150,2021-01-08 22:18:52+00:00,150,1,1.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff8da860a720f05c5000022,5ff8da28b3348b11c9337ac6,2021-01-07 22:19:50+00:00,2021-01-08 22:19:50+00:00,2021-01-08 22:19:50+00:00,2021-01-08 22:19:51+00:00,2021-01-08 22:19:56+00:00,FINISHED,5,2021-01-08 22:19:50+00:00,5,2,11.0,All-receipts receipt bonus
5ff8da7c0a7214adca000020,5ff8da7c04929111f6e914de,2021-01-08 00:00:00+00:00,2021-01-08 22:19:40+00:00,2021-01-08 22:19:40+00:00,2021-01-08 22:19:40+00:00,2021-01-08 22:19:45+00:00,FINISHED,750,2021-01-08 22:19:40+00:00,750,4,27.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff8da650a7214adca00001e,5ff8da65b3348b11c9337b29,2021-01-07 22:19:17+00:00,2021-01-08 22:19:17+00:00,2021-01-08 22:19:17+00:00,,2021-01-08 22:19:19+00:00,FLAGGED,750,2021-01-08 22:19:19+00:00,810,5,13.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)"
5ff8da540a7214adca000017,5ff8da28b3348b11c9337ac6,2021-01-07 22:19:00+00:00,2021-01-08 22:19:00+00:00,2021-01-08 22:19:00+00:00,2021-01-08 22:19:05+00:00,2021-01-08 22:19:05+00:00,FINISHED,5,2021-01-08 22:19:00+00:00,5,2,1.0,All-receipts receipt bonus
